Material,Billing Doc.,Item,SALES OFFICE CODE,EXT MAT GROUP,MatGroup3,Star Rating,Segment,Star Rating.1,Stor. Location,SALES OFFICE CODE.1,SBU,Year,Month,Week,Billing Date,Customer,Material.1,Billing Quantity ODU,Billing Quantity IDU,Tonnage,Dealer Name,Tonnage.1
RKM60UV16U,2236025337,20,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd,RKM60UV16U,30,0,1.8,ELECTRONICS MART INDIA LIMITED,1.8
RKM50UV16V,2236025381,20,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd.,RKM50UV16V,50,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2236025382,20,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,ELECTRONICS MART INDIA LIMITED,RKM50UV16V,50,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKM50UV16V,2236025383,20,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,ELECTRONICS MART INDIA LIMITED,RKM50UV16V,50,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL50UV16V3,2236025389,60,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd.,RKL50UV16V3,64,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL71UV16T,2236025391,80,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd.,RKL71UV16T,7,0,2.2,ELECTRONICS MART INDIA LIMITED,2.2
RKM50UV16V,2236025392,20,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd.,RKM50UV16V,10,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL35UV16W,2236025392,40,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd.,RKL35UV16W,1,0,1,ELECTRONICS MART INDIA LIMITED,1
RKL50UV16V3,2236025392,60,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd.,RKL50UV16V3,1,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL71UV16T,2236025392,80,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd.,RKL71UV16T,1,0,2.2,ELECTRONICS MART INDIA LIMITED,2.2
RKM50UV16V,2236025393,20,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd.,RKM50UV16V,25,0,1.5,ELECTRONICS MART INDIA LIMITED,1.5
RKL35UV16W,2236025395,40,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd.,RKL35UV16W,1,0,1,ELECTRONICS MART INDIA LIMITED,1
RKM60UV16U,2236025415,60,SBD,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd,RKM60UV16U,30,0,1.8,ELECTRONICS MART INDIA LIMITED,1.8
RKL35UV16W,2237005846,20,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd,RKL35UV16W,50,0,1,ELECTRONICS MART INDIA LIMITED,1
RKL35UV16W,2237005848,20,SBD,RA-ODU,RA,I3S,Inverter,3 Star,1030,SBD,RA,22-23,12) Mar,Wk 4,30/03/2023,Electronics Mart India Ltd,RKL35UV16W,23,0,1,ELECTRONICS MART INDIA LIMITED,1
RL35UV16W1,2232008649,20,COK,RA-ODU,RA,N3S,Non Inv,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,ENTICE COOLING SOLUTIONS,RL35UV16W1,2,0,1,ENTICE COOLING SOLUTIONS,1
RKL60UV16U,2232008649,40,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,ENTICE COOLING SOLUTIONS,RKL60UV16U,1,0,1.8,ENTICE COOLING SOLUTIONS,1.8
RKL60UV16U,2232008640,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,GALAXY AIRCONDITIONING,RKL60UV16U,10,0,1.8,GALAXY AIRCONDITIONING,1.8
RKM60UV16U,2229014581,60,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKM60UV16U,20,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RKL71UV16T,2229014581,80,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKL71UV16T,15,0,2.2,GIRIAS INVESTMENT PVT LTD,2.2
RKL50UV16V3,2229014584,40,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKL50UV16V3,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL71UV16T,2229014586,20,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKL71UV16T,5,0,2.2,GIRIAS INVESTMENT PVT LTD,2.2
RKL50UV16V3,2229014586,60,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKL50UV16V3,5,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL35UV16W1,2229014586,120,BLR,RA-ODU,RA,N3S,Non Inv,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RL35UV16W1,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RL50UV16V2,2229014586,140,BLR,RA-ODU,RA,N3S,Non Inv,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RL50UV16V2,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL50UV16V3,2229014587,20,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKL50UV16V3,5,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL60UV16U,2229014588,20,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKL60UV16U,25,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RL50UV16V2,2229014588,40,BLR,RA-ODU,RA,N3S,Non Inv,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RL50UV16V2,25,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM60UV16U,2229014589,20,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKM60UV16U,35,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RL35UV16W1,2229014589,40,BLR,RA-ODU,RA,N3S,Non Inv,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RL35UV16W1,10,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL60UV16U,2229014589,60,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKL60UV16U,6,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RE60UV16U2,2229014589,100,BLR,RA-ODU,RA,N1S,Non Inv,1 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RE60UV16U2,1,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RKM60UV16U,2229014590,40,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKM60UV16U,5,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RKL60UV16U,2233029929,100,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,GIRIAS INVESTMENT PVT LTD,RKL60UV16U,5,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RKM50UV16U,2233029930,100,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16U,4,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16U,2233029931,100,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16U,3,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16U,2233029934,100,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16U,3,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16V2,2233029935,20,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,GIRIAS INVESTMENT PRIVATE LIMITED,RL50UV16V2,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029935,40,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,GIRIAS INVESTMENT PRIVATE LIMITED,RKM50UV16V,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029936,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,4,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16V2,2233029936,100,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RL50UV16V2,5,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029937,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029938,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029939,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029941,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,3,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029942,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029943,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029944,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2233029945,60,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16U2,2233029947,40,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RL50UV16U2,1,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16V2,2233029948,40,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,GIRIAS INVESTMENT PRIVATE LIMITED,RL50UV16V2,3,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16V2,2233029949,20,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,GIRIAS INVESTMENT PRIVATE LIMITED,RL50UV16V2,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RL50UV16V2,2233029950,100,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,GIRIAS INVESTMENT PVT LTD,RL50UV16V2,10,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL60UV16U,2233029952,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,GIRIAS INVESTMENT PVT LTD,RKL60UV16U,10,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RKL35UV16W,2233029953,60,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKL35UV16W,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RKL35UV16W,2233029980,20,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKL35UV16W,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RL50UV16U2,2233030094,40,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RL50UV16U2,7,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL60UV16U,2233030108,120,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKL60UV16U,14,0,1.8,GIRIAS INVESTMENT PVT LTD,1.8
RKM35UV16W,2236025423,60,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM35UV16W,1,0,1,GIRIAS INVESTMENT PVT LTD,1
RKM50UV16V,2236025423,80,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investment Pvt Ltd,RKM50UV16V,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM50UV16V,2236025424,40,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKM50UV16V,3,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM35UV16W,2236025425,20,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKM35UV16W,5,0,1,GIRIAS INVESTMENT PVT LTD,1
RKM50UV16V,2236025426,80,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKM50UV16V,10,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKM35UV16W,2236025427,80,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKM35UV16W,2,0,1,GIRIAS INVESTMENT PVT LTD,1
RKM50UV16V,2236025427,100,BLR,RA-ODU,RA,I5S,Inverter,5 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKM50UV16V,2,0,1.5,GIRIAS INVESTMENT PVT LTD,1.5
RKL71UV16T,2236025428,160,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,Girias Investments Pvt Ltd.,RKL71UV16T,1,0,2.2,GIRIAS INVESTMENT PVT LTD,2.2
RKL50UV16V3,2229014538,20,BLR,RA-ODU,RA,I3S,Inverter,3 Star,1030,BLR,RA,22-23,12) Mar,Wk 4,30/03/2023,GREENLEAF SOLUTIONS,RKL50UV16V3,8,0,1.5,GREENLEAF SOLUTIONS,1.5
RKL60UV16U,2233500492,280,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,INFINITI  RETAIL  LIMITED,RKL60UV16U,-1,0,1.8,INFINITI RETAIL LIMITED,1.8
RKM50UV16V,2232008619,60,COK,RA-ODU,RA,I5S,Inverter,5 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,Jamal Sales Corporation,RKM50UV16V,4,0,1.5,JAMAL SALES CORPORATION,1.5
RL35UV16W1,2232008670,20,COK,RA-ODU,RA,N3S,Non Inv,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,Jamal Sales Corporation,RL35UV16W1,10,0,1,JAMAL SALES CORPORATION,1
RL50UV16U2,2232008670,40,COK,RA-ODU,RA,N3S,Non Inv,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,Jamal Sales Corporation,RL50UV16U2,10,0,1.5,JAMAL SALES CORPORATION,1.5
RKL35UV16W,2232008666,80,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,KANNANKANDY FRIDGE CENTRE,RKL35UV16W,1,0,1,KANNANKANDY FRIDGE CENTRE,1
RKL50UV16V,2232008627,40,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,Kannankandy Sales Corporation,RKL50UV16V,6,0,1.5,KANNANKANDY SALES CORPORATION,1.5
RKL35UV16W,2232008668,60,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,Kannankandy Sales Corporation,RKL35UV16W,1,0,1,KANNANKANDY SALES CORPORATION,1
RKL50UV16V3,2232008671,20,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,Kannankandy Sales Corporation,RKL50UV16V3,10,0,1.5,KANNANKANDY SALES CORPORATION,1.5
RKL50UV16V3,2232008620,40,COK,RA-ODU,RA,I3S,Inverter,3 Star,1030,COK,RA,22-23,12) Mar,Wk 4,30/03/2023,KEYBEES TECHNOLOGY,RKL50UV16V3,2,0,1.5,KEYBEES TECHNOLOGY,1.5
RKM35UV16W,2207026914,20,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,12) Mar,Wk 4,30/03/2023,"Mr.MOHIT JAIN & Mrs.SHALLY AGARWAL,",RKM35UV16W,1,0,1,KIM COOLS PROJECTS INDIA PVT LTD,1
RKM50UV16V,2207026915,20,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,12) Mar,Wk 4,30/03/2023,"Mr.MOHIT JAIN & Mrs.SHALLY AGARWAL,",RKM50UV16V,1,0,1.5,KIM COOLS PROJECTS INDIA PVT LTD,1.5
RL50UV16V2,2229014578,300,SBD1,RA-ODU,RA,N3S,Non Inv,3 Star,1030,SBD1,RA,22-23,12) Mar,Wk 4,30/03/2023,KIM Cools Projects India Pvt Ltd,RL50UV16V2,25,0,1.5,KIM COOLS PROJECTS INDIA PVT LTD,1.5
RKM60UV16U,2236025330,280,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,12) Mar,Wk 4,30/03/2023,KIM Cools Projects India Pvt Ltd,RKM60UV16U,4,0,1.8,KIM COOLS PROJECTS INDIA PVT LTD,1.8
REG60UV16U2,2236025348,60,SBD1,RA-ODU,RA,N1S,Non Inv,1 Star,1030,SBD1,RA,22-23,12) Mar,Wk 4,30/03/2023,KIM Cools Projects India Pvt Ltd,REG60UV16U2,4,0,1.8,KIM COOLS PROJECTS INDIA PVT LTD,1.8
RQ60UV16U5,2236025388,20,SBD1,RA-ODU,RA,N2S,Non Inv,2 Star,1030,SBD1,RA,22-23,12) Mar,Wk 4,30/03/2023,KIM Cools Projects India Pvt Ltd,RQ60UV16U5,1,0,1.8,KIM COOLS PROJECTS INDIA PVT LTD,1.8
RE60UV16U2,2237005871,50,SBD1,RA-ODU,RA,N1S,Non Inv,1 Star,1030,SBD1,RA,22-23,12) Mar,Wk 4,30/03/2023,KIM Cools Projects India Pvt Ltd,RE60UV16U2,1,0,1.8,KIM COOLS PROJECTS INDIA PVT LTD,1.8
RKR50UV16U,2237005879,20,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,12) Mar,Wk 4,30/03/2023,Mr Seshadri C,RKR50UV16U,1,0,1.5,KIM COOLS PROJECTS INDIA PVT LTD,1.5
RKM50UV16V,2237005880,20,SBD1,RA-ODU,RA,I5S,Inverter,5 Star,1030,SBD1,RA,22-23,12) Mar,Wk 4,30/03/2023,"MR.Kilari Siva Kumar,",RKM50UV16V,1,0,1.5,KIM COOLS PROJECTS INDIA PVT LTD,1.5
RKL50UV16V3,2233030001,140,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RKL50UV16V3,130,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL50UV16U2,2233030003,440,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,120,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL50UV16U2,2233030005,440,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,120,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL50UV16U2,2233030014,100,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,80,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL50UV16U2,2233030014,140,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,40,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RKL50UV16V3,2233030020,140,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RKL50UV16V3,20,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RKL60UV16U,2233030020,160,MAA,RA-ODU,RA,I3S,Inverter,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RKL60UV16U,10,0,1.8,M/S. SATHYA AGENCIES (P) LTD.,1.8
RL50UV16U2,2233030033,260,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,60,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL50UV16U2,2233030033,300,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,30,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL50UV16U2,2233030033,340,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,30,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL50UV16U2,2233030053,220,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,35,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL50UV16U2,2233030054,440,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,15,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RKM60UV16U,2233030060,20,MAA,RA-ODU,RA,I5S,Inverter,5 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RKM60UV16U,1,0,1.8,M/S. SATHYA AGENCIES (P) LTD.,1.8
RL50UV16U2,2233030091,200,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,30,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL50UV16U2,2233030091,240,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL50UV16U2,30,0,1.5,M/S. SATHYA AGENCIES (P) LTD.,1.5
RL35UV16W1,2236025324,420,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL35UV16W1,50,0,1,M/S. SATHYA AGENCIES (P) LTD.,1
RL35UV16W1,2236025327,420,MAA,RA-ODU,RA,N3S,Non Inv,3 Star,1030,MAA,RA,22-23,12) Mar,Wk 4,30/03/2023,M/S. Sathya Agencies (P) Ltd.,RL35UV16W1,50,0,1,M/S. SATHYA AGENCIES (P) LTD.,1
